-------------------- OFFSET 0 --------------------
id=0x0628 flags=0x0000 extra=0x0000 sprite=0
id=0x0728 flags=0x0000 extra=0x0000 sprite=0
id=0x0828 flags=0x0000 extra=0x0000 sprite=0
id=0x0928 flags=0x0000 extra=0x0000 sprite=0
id=0x0A28 flags=0x0000 extra=0x0000 sprite=0
id=0x0B28 flags=0x0000 extra=0x0000 sprite=0
id=0x0C28 flags=0x0000 extra=0x0000 sprite=0
id=0x0D28 flags=0x0000 extra=0x0000 sprite=0
id=0x0E28 flags=0x0000 extra=0x0000 sprite=0
id=0x0F28 flags=0x0000 extra=0x0000 sprite=0
id=0x1028 flags=0x0000 extra=0x0000 sprite=0
id=0x1128 flags=0x0000 extra=0x0000 sprite=0
id=0x1228 flags=0x0000 extra=0x0000 sprite=0
id=0x1328 flags=0x0000 extra=0x0000 sprite=0
id=0x1428 flags=0x0000 extra=0x0000 sprite=0
id=0x1528 flags=0x0000 extra=0x0000 sprite=0
id=0x0029 flags=0x0000 extra=0x0000 sprite=0
id=0x0129 flags=0x0000 extra=0x0000 sprite=0
id=0x0229 flags=0x0000 extra=0x0000 sprite=0
id=0x0329 flags=0x0000 extra=0x0000 sprite=0
id=0x0429 flags=0x0000 extra=0x0000 sprite=0
id=0x0529 flags=0x0000 extra=0x0000 sprite=0
id=0x0629 flags=0x0000 extra=0x0000 sprite=0
id=0x0729 flags=0x0000 extra=0x0000 sprite=0
id=0x0829 flags=0x0000 extra=0x0000 sprite=0
id=0x0929 flags=0x0000 extra=0x0000 sprite=0
id=0x0A29 flags=0x0000 extra=0x0000 sprite=0
id=0x0B29 flags=0x0000 extra=0x0000 sprite=0
id=0x0C29 flags=0x0000 extra=0x0000 sprite=0
id=0x0D29 flags=0x0000 extra=0x0000 sprite=0
id=0x0E29 flags=0x0000 extra=0x0000 sprite=0
id=0x0F29 flags=0x0000 extra=0x0000 sprite=0
id=0x1029 flags=0x0000 extra=0x0000 sprite=0
id=0x1129 flags=0x0000 extra=0x0000 sprite=0
id=0x1229 flags=0x0000 extra=0x0000 sprite=0
id=0x1329 flags=0x0000 extra=0x0000 sprite=0
id=0x1429 flags=0x0000 extra=0x0000 sprite=0
id=0x1529 flags=0x0000 extra=0x0000 sprite=0
id=0x1629 flags=0x0000 extra=0x0000 sprite=0
id=0x1729 flags=0x0000 extra=0x0000 sprite=0
id=0x1829 flags=0x0000 extra=0x0000 sprite=0
id=0x1929 flags=0x0000 extra=0x0000 sprite=0
id=0x1A29 flags=0x0000 extra=0x0000 sprite=0
id=0x1B29 flags=0x0000 extra=0x0000 sprite=0
id=0x1C29 flags=0x0000 extra=0x0000 sprite=0
id=0x1D29 flags=0x0000 extra=0x0000 sprite=0
id=0x1E29 flags=0x0000 extra=0x0000 sprite=0
id=0x1F29 flags=0x0000 extra=0x0000 sprite=0
id=0x002A flags=0x0000 extra=0x0000 sprite=0
id=0x012A flags=0x0000 extra=0x0000 sprite=0
id=0x022A flags=0x0000 extra=0x0000 sprite=0
id=0x032A flags=0x0000 extra=0x0000 sprite=0
id=0x042A flags=0x0000 extra=0x0000 sprite=0
id=0x052A flags=0x0000 extra=0x0000 sprite=0
id=0x062A flags=0x0000 extra=0x0000 sprite=0
id=0x072A flags=0x40A0 extra=0x0000 sprite=201
id=0x002B flags=0x0000 extra=0x0000 sprite=0
id=0x012B flags=0x0000 extra=0x0000 sprite=0
id=0x022B flags=0x0000 extra=0x0000 sprite=0
id=0x032B flags=0x4020 extra=0x0000 sprite=37
id=0x042B flags=0x0000 extra=0x0000 sprite=0
id=0x002C flags=0x00E0 extra=0x0000 sprite=74
id=0x012C flags=0x00E0 extra=0x0000 sprite=75
id=0x002D flags=0x0000 extra=0x0000 sprite=0
id=0x012D flags=0x0000 extra=0x0000 sprite=0
id=0x022D flags=0x0000 extra=0x0000 sprite=0
id=0x032D flags=0x0000 extra=0x0000 sprite=0
id=0x042D flags=0x00E0 extra=0x0000 sprite=39
id=0x052D flags=0x40A0 extra=0x0000 sprite=46
id=0x062D flags=0x00A8 extra=0x0000 sprite=51
id=0x072D flags=0x00A0 extra=0x0000 sprite=52
id=0x002E flags=0x0000 extra=0x0000 sprite=0
id=0x012E flags=0x0000 extra=0x0000 sprite=0
id=0x002F flags=0x0000 extra=0x0000 sprite=0
id=0x012F flags=0x0000 extra=0x0000 sprite=0
id=0x022F flags=0x0000 extra=0x0000 sprite=0
id=0x032F flags=0x0000 extra=0x0000 sprite=0
id=0x042F flags=0x0000 extra=0x0000 sprite=0
id=0x052F flags=0x0000 extra=0x0000 sprite=0
id=0x062F flags=0x0000 extra=0x0000 sprite=0
id=0x072F flags=0x0000 extra=0x0000 sprite=0
id=0x0030 flags=0x0000 extra=0x0000 sprite=0
id=0x0031 flags=0x0000 extra=0x0000 sprite=0
id=0x0033 flags=0x00C0 extra=0x0000 sprite=49
id=0x0133 flags=0x00C0 extra=0x0000 sprite=50
id=0x0035 flags=0x0000 extra=0x0000 sprite=0
id=0x0135 flags=0x0000 extra=0x0000 sprite=0
id=0x003C flags=0x0000 extra=0x0000 sprite=0
id=0x013C flags=0x0000 extra=0x0000 sprite=0
id=0x023C flags=0x0000 extra=0x0000 sprite=0
id=0x033C flags=0x0000 extra=0x0000 sprite=0
id=0x043C flags=0x0000 extra=0x0000 sprite=0
id=0x053C flags=0x0000 extra=0x0000 sprite=0
id=0x063C flags=0x0000 extra=0x0000 sprite=0
id=0x073C flags=0x0000 extra=0x0000 sprite=0
id=0x003D flags=0x0000 extra=0x0000 sprite=0
id=0x013D flags=0x4000 extra=0x0000 sprite=45
id=0x023D flags=0x0000 extra=0x0000 sprite=0
id=0x033D flags=0x0000 extra=0x0000 sprite=0
id=0x043D flags=0x0000 extra=0x0000 sprite=0
id=0x053D flags=0x0000 extra=0x0000 sprite=0
id=0x063D flags=0x0000 extra=0x0000 sprite=0
id=0x003E flags=0x0000 extra=0x0000 sprite=0
id=0x013E flags=0x0000 extra=0x0000 sprite=0
id=0x023E flags=0x0000 extra=0x0000 sprite=4
id=0x033E flags=0x0000 extra=0x0000 sprite=0
id=0x043E flags=0x0000 extra=0x0000 sprite=0
id=0x053E flags=0x0000 extra=0x0000 sprite=0
id=0x063E flags=0x0000 extra=0x0000 sprite=0
id=0x073E flags=0x0000 extra=0x0000 sprite=0
id=0x083E flags=0x0000 extra=0x0000 sprite=0
id=0x093E flags=0x0000 extra=0x0000 sprite=0
id=0x0A3E flags=0x0000 extra=0x0000 sprite=0
id=0x0B3E flags=0x0000 extra=0x0000 sprite=0
id=0x0C3E flags=0x0000 extra=0x0000 sprite=0
id=0x0D3E flags=0x0000 extra=0x0000 sprite=0
id=0x0E3E flags=0x0000 extra=0x0000 sprite=0
id=0x0F3E flags=0x0000 extra=0x0000 sprite=0
id=0x103E flags=0x0000 extra=0x0000 sprite=0
id=0x113E flags=0x0000 extra=0x0000 sprite=0
id=0x003F flags=0x0000 extra=0x0000 sprite=0
id=0x013F flags=0x0000 extra=0x0000 sprite=0
id=0x023F flags=0x0000 extra=0x0000 sprite=0
id=0x033F flags=0x0000 extra=0x0000 sprite=0
id=0x043F flags=0x0000 extra=0x0000 sprite=0
id=0x0040 flags=0x0000 extra=0x0000 sprite=0
id=0x0140 flags=0x0000 extra=0x0000 sprite=0
id=0x0240 flags=0x0000 extra=0x0000 sprite=0
id=0x0041 flags=0x0000 extra=0x0000 sprite=0
id=0x0141 flags=0x0000 extra=0x0000 sprite=0
id=0x0241 flags=0x0000 extra=0x0000 sprite=0
id=0x0341 flags=0x0000 extra=0x0000 sprite=0
id=0x0441 flags=0x0000 extra=0x0000 sprite=0
id=0x0541 flags=0x0000 extra=0x0000 sprite=0
id=0x0641 flags=0x0000 extra=0x0000 sprite=0
id=0x0741 flags=0x0000 extra=0x0000 sprite=0
id=0x0841 flags=0x0000 extra=0x0000 sprite=0
id=0x0941 flags=0x0000 extra=0x0000 sprite=0
id=0x0A41 flags=0x0000 extra=0x0000 sprite=0
id=0x0B41 flags=0x0000 extra=0x0000 sprite=47
id=0x0C41 flags=0x0000 extra=0x0000 sprite=0
id=0x0042 flags=0x0000 extra=0x0000 sprite=0
id=0x0142 flags=0x0000 extra=0x0000 sprite=0
id=0x0242 flags=0x0000 extra=0x0000 sprite=0
id=0x0342 flags=0x0000 extra=0x0000 sprite=0
id=0x0442 flags=0x0000 extra=0x0000 sprite=0
id=0x0542 flags=0x0000 extra=0x0000 sprite=0
id=0x0642 flags=0x0000 extra=0x0000 sprite=0
id=0x0742 flags=0x0000 extra=0x0000 sprite=0
id=0x0842 flags=0x0000 extra=0x0000 sprite=0
id=0x0942 flags=0x0000 extra=0x0000 sprite=0
id=0x0A42 flags=0x0000 extra=0x0000 sprite=0
id=0x0B42 flags=0x0000 extra=0x0000 sprite=0
id=0x0C42 flags=0x0000 extra=0x0000 sprite=0
id=0x0D42 flags=0x0000 extra=0x0000 sprite=0
id=0x0E42 flags=0x0000 extra=0x0000 sprite=0
id=0x0F42 flags=0x0000 extra=0x0000 sprite=0
id=0x1042 flags=0x0000 extra=0x0000 sprite=0
id=0x1142 flags=0x0000 extra=0x0000 sprite=0
id=0x1242 flags=0x0000 extra=0x0000 sprite=0
id=0x1342 flags=0x0000 extra=0x0000 sprite=0
id=0x0043 flags=0x0000 extra=0x0000 sprite=0
id=0x0143 flags=0x0000 extra=0x0000 sprite=0
id=0x0243 flags=0x0000 extra=0x0000 sprite=0
id=0x0343 flags=0x0000 extra=0x0000 sprite=0
id=0x0443 flags=0x0000 extra=0x0000 sprite=0
id=0x0543 flags=0x0000 extra=0x0000 sprite=0
id=0x0643 flags=0x0000 extra=0x0000 sprite=0
id=0x0743 flags=0x0000 extra=0x0000 sprite=0
id=0x0045 flags=0x0000 extra=0x0000 sprite=0
id=0x0145 flags=0x0000 extra=0x0000 sprite=0
id=0x0245 flags=0x0000 extra=0x0000 sprite=0
id=0x0046 flags=0x0000 extra=0x0000 sprite=0
id=0x0146 flags=0x0000 extra=0x0000 sprite=0
id=0x0246 flags=0x0000 extra=0x0000 sprite=0
id=0x0049 flags=0x0000 extra=0x0000 sprite=0
id=0x004A flags=0x0000 extra=0x0000 sprite=0
id=0x014A flags=0x0000 extra=0x0000 sprite=0
id=0x024A flags=0x0000 extra=0x0000 sprite=0
id=0x004B flags=0x0000 extra=0x0000 sprite=0
id=0x014B flags=0x0000 extra=0x0000 sprite=0
id=0x024B flags=0x0000 extra=0x0000 sprite=0
id=0x034B flags=0x0000 extra=0x0000 sprite=0
id=0x044B flags=0x0000 extra=0x0000 sprite=0
id=0x054B flags=0x0000 extra=0x0000 sprite=0
id=0x064B flags=0x0000 extra=0x0000 sprite=0
id=0x004C flags=0x0000 extra=0x0000 sprite=0
id=0x014C flags=0x0000 extra=0x0000 sprite=0
id=0x024C flags=0x0000 extra=0x0000 sprite=0
id=0x034C flags=0x0000 extra=0x0000 sprite=0
id=0x044C flags=0x0000 extra=0x0000 sprite=0
id=0x054C flags=0x0000 extra=0x0000 sprite=0
id=0x005A flags=0x0000 extra=0x0000 sprite=3
id=0x015A flags=0x0000 extra=0x0000 sprite=117
id=0x025A flags=0x0000 extra=0x0000 sprite=115
id=0x035A flags=0x0000 extra=0x0000 sprite=0
id=0x045A flags=0x0000 extra=0x0000 sprite=0
id=0x055A flags=0x0000 extra=0x0000 sprite=0
id=0x065A flags=0x0000 extra=0x0000 sprite=0
id=0x075A flags=0x0000 extra=0x0000 sprite=0
id=0x085A flags=0x0000 extra=0x0000 sprite=0
id=0x095A flags=0x0000 extra=0x0000 sprite=0
id=0x0A5A flags=0x0000 extra=0x0000 sprite=0
id=0x0B5A flags=0x0000 extra=0x0000 sprite=0
id=0x0C5A flags=0x0000 extra=0x0000 sprite=0
id=0x0D5A flags=0x0000 extra=0x0000 sprite=116
id=0x005B flags=0x0000 extra=0x0000 sprite=0
id=0x015B flags=0x0000 extra=0x0000 sprite=0
id=0x025B flags=0x0000 extra=0x0000 sprite=0
id=0x035B flags=0x0000 extra=0x0000 sprite=0
id=0x045B flags=0x0000 extra=0x0000 sprite=0
id=0x055B flags=0x0000 extra=0x0000 sprite=0
id=0x065B flags=0x0000 extra=0x0000 sprite=0
id=0x075B flags=0x0000 extra=0x0000 sprite=0
id=0x005C flags=0x0000 extra=0x0000 sprite=0
id=0x015C flags=0x0000 extra=0x0000 sprite=0
id=0x025C flags=0x0000 extra=0x0000 sprite=0
id=0x035C flags=0x0000 extra=0x0000 sprite=0
id=0x045C flags=0x0000 extra=0x0000 sprite=0
id=0x055C flags=0x0000 extra=0x0000 sprite=0
id=0x065C flags=0x0000 extra=0x0000 sprite=0
id=0x075C flags=0x0000 extra=0x0000 sprite=0
id=0x085C flags=0x0000 extra=0x0000 sprite=0
id=0x095C flags=0x0000 extra=0x0000 sprite=0
id=0x0A5C flags=0x0000 extra=0x0000 sprite=0
id=0x0B5C flags=0x0000 extra=0x0000 sprite=0
id=0x0C5C flags=0x0000 extra=0x0000 sprite=0
id=0x005D flags=0x0000 extra=0x0000 sprite=73
id=0x015D flags=0x0000 extra=0x0000 sprite=0
id=0x025D flags=0x0000 extra=0x0000 sprite=0
id=0x035D flags=0x0000 extra=0x0000 sprite=0
id=0x005E flags=0x0000 extra=0x0000 sprite=0
id=0x015E flags=0x0000 extra=0x0000 sprite=0
id=0x0064 flags=0x0000 extra=0x0000 sprite=0
id=0x0164 flags=0x0000 extra=0x0000 sprite=0
id=0x0264 flags=0x0000 extra=0x0000 sprite=0
id=0x0364 flags=0x0000 extra=0x0000 sprite=0
id=0x0464 flags=0x0000 extra=0x0000 sprite=0
id=0x0065 flags=0x0000 extra=0x0000 sprite=0
id=0x0165 flags=0x0000 extra=0x0000 sprite=0
id=0x0265 flags=0x0000 extra=0x0000 sprite=0
id=0x0365 flags=0x0000 extra=0x0000 sprite=0
id=0x0066 flags=0x0020 extra=0x0000 sprite=44
id=0x0166 flags=0x0000 extra=0x0000 sprite=0
id=0x0266 flags=0x0000 extra=0x0000 sprite=0
id=0x0067 flags=0x0000 extra=0x0000 sprite=0
id=0x0167 flags=0x0000 extra=0x0000 sprite=0
id=0x0267 flags=0x0000 extra=0x0000 sprite=0
id=0x0367 flags=0x0000 extra=0x0000 sprite=0
id=0x0068 flags=0x0000 extra=0x0000 sprite=0
id=0x0168 flags=0x0000 extra=0x0000 sprite=0
id=0x0069 flags=0x0000 extra=0x0000 sprite=5
id=0x0169 flags=0x0000 extra=0x0000 sprite=0
id=0x0269 flags=0x0000 extra=0x0000 sprite=0
id=0x0369 flags=0x0020 extra=0x0000 sprite=114
id=0x0469 flags=0x0000 extra=0x0000 sprite=0
id=0x0569 flags=0x0000 extra=0x0000 sprite=0
id=0x0669 flags=0x0000 extra=0x0000 sprite=0
id=0x0769 flags=0x0000 extra=0x0000 sprite=0
id=0x0869 flags=0x0000 extra=0x0000 sprite=0
id=0x0969 flags=0x0000 extra=0x0000 sprite=0
id=0x0A69 flags=0x0000 extra=0x0000 sprite=0
id=0x0B69 flags=0x0000 extra=0x0000 sprite=0
id=0x006A flags=0x0000 extra=0x0000 sprite=0
id=0x006D flags=0x0000 extra=0x0000 sprite=0
id=0x016D flags=0x0000 extra=0x0000 sprite=0
id=0x0070 flags=0x0000 extra=0x0000 sprite=0
id=0x0170 flags=0x0000 extra=0x0000 sprite=0
id=0x0071 flags=0x0000 extra=0x0000 sprite=0
id=0x0171 flags=0x0000 extra=0x0000 sprite=0
id=0x0271 flags=0x0000 extra=0x0000 sprite=0
id=0x0072 flags=0x0020 extra=0x0000 sprite=41
id=0x0077 flags=0x0000 extra=0x0000 sprite=206
id=0x0177 flags=0x0000 extra=0x0000 sprite=207
id=0x0277 flags=0x0000 extra=0x0000 sprite=259
id=0x0377 flags=0x0000 extra=0x0000 sprite=260
id=0x0477 flags=0x0000 extra=0x0000 sprite=261
id=0x0577 flags=0x0000 extra=0x0000 sprite=262
id=0x0677 flags=0x0000 extra=0x0000 sprite=263
id=0x0777 flags=0x0000 extra=0x0000 sprite=264
id=0x0877 flags=0x0000 extra=0x0000 sprite=265
id=0x0977 flags=0x0000 extra=0x0000 sprite=266
id=0x0A77 flags=0x0000 extra=0x0000 sprite=267
id=0x0B77 flags=0x0000 extra=0x0000 sprite=268
id=0x0C77 flags=0x0000 extra=0x0000 sprite=269
id=0x0D77 flags=0x0000 extra=0x0000 sprite=270
id=0x0E77 flags=0x0000 extra=0x0000 sprite=280
id=0x0F77 flags=0x0000 extra=0x0000 sprite=281
id=0x0078 flags=0x0000 extra=0x0000 sprite=0
id=0x0178 flags=0x0000 extra=0x0000 sprite=0
id=0x0278 flags=0x0000 extra=0x0000 sprite=0
id=0x0378 flags=0x0000 extra=0x0000 sprite=0
id=0x0478 flags=0x0000 extra=0x0000 sprite=0
id=0x0578 flags=0x0000 extra=0x0000 sprite=0
id=0x0079 flags=0x0000 extra=0x0000 sprite=0
id=0x0179 flags=0x0000 extra=0x0000 sprite=0
id=0x0279 flags=0x0000 extra=0x0000 sprite=0
id=0x007A flags=0x0000 extra=0x0000 sprite=0
id=0x017A flags=0x0000 extra=0x0000 sprite=0
id=0x027A flags=0x0000 extra=0x0000 sprite=0
id=0x037A flags=0x0000 extra=0x0000 sprite=0
id=0x007B flags=0x0000 extra=0x0000 sprite=0
id=0x017B flags=0x0000 extra=0x0000 sprite=0
id=0x007C flags=0x0000 extra=0x0000 sprite=0
id=0x0082 flags=0x0000 extra=0x0000 sprite=0
id=0x0182 flags=0x0000 extra=0x0000 sprite=0
id=0x0282 flags=0x0000 extra=0x0000 sprite=200
id=0x0382 flags=0x0000 extra=0x0000 sprite=0
id=0x0482 flags=0x0000 extra=0x0000 sprite=0
id=0x0582 flags=0x0000 extra=0x0000 sprite=0
id=0x0682 flags=0x0000 extra=0x0000 sprite=0
id=0x0782 flags=0x0000 extra=0x0000 sprite=0
id=0x0882 flags=0x0000 extra=0x0000 sprite=0
id=0x0982 flags=0x0000 extra=0x0000 sprite=0
id=0x0A82 flags=0x0000 extra=0x0000 sprite=0
id=0x0B82 flags=0x0000 extra=0x0000 sprite=0
id=0x0C82 flags=0x0000 extra=0x0000 sprite=0
id=0x0083 flags=0x0000 extra=0x0000 sprite=0
id=0x0183 flags=0x0000 extra=0x0000 sprite=0
id=0x0283 flags=0x0000 extra=0x0000 sprite=0
id=0x0383 flags=0x0000 extra=0x0000 sprite=0
id=0x0483 flags=0x0000 extra=0x0000 sprite=0
id=0x0583 flags=0x0000 extra=0x0000 sprite=0
id=0x0683 flags=0x0000 extra=0x0000 sprite=0
id=0x0783 flags=0x0000 extra=0x0000 sprite=0
id=0x0883 flags=0x0000 extra=0x0000 sprite=0
id=0x0983 flags=0x0000 extra=0x0000 sprite=0
id=0x0084 flags=0x0000 extra=0x0000 sprite=0
id=0x0184 flags=0x0000 extra=0x0000 sprite=0
id=0x0284 flags=0x0000 extra=0x0000 sprite=0
id=0x0384 flags=0x0000 extra=0x0000 sprite=0
id=0x0484 flags=0x0000 extra=0x0000 sprite=0
id=0x0584 flags=0x0000 extra=0x0000 sprite=0
id=0x0684 flags=0x0000 extra=0x0000 sprite=0
id=0x0784 flags=0x0000 extra=0x0000 sprite=0
id=0x0085 flags=0x0000 extra=0x0000 sprite=0
id=0x0185 flags=0x0000 extra=0x0000 sprite=0
id=0x0086 flags=0x0000 extra=0x0000 sprite=9
id=0x0087 flags=0x0008 extra=0x0000 sprite=8
id=0x0187 flags=0x0008 extra=0x0000 sprite=7
id=0x00A0 flags=0x0000 extra=0x0000 sprite=0
id=0x01A0 flags=0x0000 extra=0x0000 sprite=0
id=0x02A0 flags=0x0000 extra=0x0000 sprite=0
id=0x03A0 flags=0x00E2 extra=0x0300 sprite=35
id=0x0021 flags=0x0022 extra=0x0020 sprite=163
id=0x00E2 flags=0x0000 extra=0x001F sprite=250
id=0x0000 flags=0x0000 extra=0x00A3 sprite=251
id=0x0000 flags=0x0000 extra=0x00AF sprite=252
id=0x0000 flags=0x0000 extra=0x00BB sprite=253
Found 1381 objects.

-------------------- OFFSET 12 --------------------
id=0x0000 flags=0x003E extra=0x0200 sprite=0
id=0x0000 flags=0x003F extra=0x0300 sprite=0
id=0x0000 flags=0x0040 extra=0x0001 sprite=1
id=0x00F0 flags=0x0088 extra=0x008C sprite=144
id=0x0094 flags=0x0089 extra=0x008D sprite=145
id=0x0095 flags=0x008A extra=0x008E sprite=146
id=0x0096 flags=0x008B extra=0x008F sprite=147
id=0x0097 flags=0x000A extra=0x00C1 sprite=0
id=0x002B flags=0x010A extra=0x00C1 sprite=0
id=0x0026 flags=0x020A extra=0x00C1 sprite=0
id=0x0059 flags=0x030A extra=0x00C1 sprite=0
id=0x0024 flags=0x040A extra=0x00C1 sprite=0
id=0x0000 flags=0x050A extra=0x00C1 sprite=240
id=0x005A flags=0x005E extra=0x0062 sprite=102
id=0x005B flags=0x005F extra=0x0063 sprite=103
id=0x005C flags=0x0060 extra=0x0064 sprite=104
id=0x005D flags=0x0061 extra=0x0065 sprite=105
id=0x060A flags=0x00C1 extra=0x0000 sprite=0
id=0x070A flags=0x00C1 extra=0x0000 sprite=0
id=0x080A flags=0x00C1 extra=0x0400 sprite=38
id=0x0026 flags=0x0054 extra=0x0A0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=87
id=0x0C0A flags=0x00C1 extra=0x0400 sprite=38
id=0x0026 flags=0x004E extra=0x0E0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=77
id=0x100A flags=0x00C1 extra=0x0400 sprite=38
id=0x0026 flags=0x0051 extra=0x120A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=83
id=0x140A flags=0x00C1 extra=0x0400 sprite=89
id=0x0059 flags=0x0054 extra=0x160A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=87
id=0x180A flags=0x00C1 extra=0x0400 sprite=89
id=0x0059 flags=0x004E extra=0x1A0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=77
id=0x1C0A flags=0x00C1 extra=0x0400 sprite=89
id=0x0059 flags=0x0051 extra=0x1E0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=83
id=0x200A flags=0x00C1 extra=0x0000 sprite=0
id=0x210A flags=0x00C1 extra=0x0000 sprite=0
id=0x220A flags=0x00C1 extra=0x0000 sprite=0
id=0x230A flags=0x00C1 extra=0x0000 sprite=0
id=0x240A flags=0x00C1 extra=0x0000 sprite=0
id=0x250A flags=0x00C1 extra=0x0000 sprite=0
id=0x260A flags=0x00C1 extra=0x0000 sprite=0
id=0x270A flags=0x00C1 extra=0x0000 sprite=0
id=0x280A flags=0x00C1 extra=0x0000 sprite=0
id=0x290A flags=0x00C1 extra=0x0000 sprite=0
id=0x2A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x2B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x2C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x2D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x2E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x2F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x300A flags=0x00C1 extra=0x0000 sprite=0
id=0x310A flags=0x00C1 extra=0x0000 sprite=0
id=0x320A flags=0x00C1 extra=0x0000 sprite=0
id=0x330A flags=0x00C1 extra=0x0000 sprite=0
id=0x340A flags=0x00C1 extra=0x0000 sprite=0
id=0x350A flags=0x00C1 extra=0x0000 sprite=0
id=0x360A flags=0x00C1 extra=0x0000 sprite=0
id=0x370A flags=0x00C1 extra=0x0000 sprite=0
id=0x380A flags=0x00C1 extra=0x0000 sprite=0
id=0x390A flags=0x00C1 extra=0x0000 sprite=0
id=0x3A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x3B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x3C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x3D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x3E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x3F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x400A flags=0x00C1 extra=0x0000 sprite=0
id=0x410A flags=0x00C1 extra=0x0000 sprite=0
id=0x420A flags=0x00C1 extra=0x0000 sprite=0
id=0x430A flags=0x00C1 extra=0x0000 sprite=0
id=0x440A flags=0x00C1 extra=0x0000 sprite=0
id=0x450A flags=0x00C1 extra=0x0000 sprite=0
id=0x460A flags=0x00C1 extra=0x0000 sprite=0
id=0x470A flags=0x00C1 extra=0x0000 sprite=0
id=0x480A flags=0x00C1 extra=0x0000 sprite=0
id=0x490A flags=0x00C1 extra=0x0000 sprite=0
id=0x4A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x4B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x4C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x4D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x4E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x4F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x500A flags=0x00C1 extra=0x0000 sprite=0
id=0x510A flags=0x00C1 extra=0x0000 sprite=0
id=0x520A flags=0x00C1 extra=0x0000 sprite=0
id=0x530A flags=0x00C1 extra=0x0000 sprite=0
id=0x540A flags=0x00C1 extra=0x0000 sprite=0
id=0x550A flags=0x00C1 extra=0x0000 sprite=0
id=0x560A flags=0x00C1 extra=0x0000 sprite=0
id=0x570A flags=0x00C1 extra=0x0000 sprite=0
id=0x580A flags=0x00C1 extra=0x0000 sprite=0
id=0x590A flags=0x00C1 extra=0x0000 sprite=0
id=0x5A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x5B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x5C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x5D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x5E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x5F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x600A flags=0x00C1 extra=0x0000 sprite=0
id=0x610A flags=0x00C1 extra=0x0000 sprite=0
id=0x620A flags=0x00C1 extra=0x0000 sprite=0
id=0x630A flags=0x00C1 extra=0x0000 sprite=0
id=0x640A flags=0x00C1 extra=0x0000 sprite=0
id=0x650A flags=0x00C1 extra=0x0000 sprite=0
id=0x660A flags=0x00C1 extra=0x0000 sprite=0
id=0x670A flags=0x00C1 extra=0x0000 sprite=0
id=0x680A flags=0x00C1 extra=0x0000 sprite=0
id=0x690A flags=0x00C1 extra=0x0000 sprite=0
id=0x6A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x6B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x6C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x6D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x6E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x6F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x700A flags=0x00C1 extra=0x0000 sprite=0
id=0x710A flags=0x00C1 extra=0x0000 sprite=0
id=0x720A flags=0x00C1 extra=0x0000 sprite=0
id=0x730A flags=0x00C1 extra=0x0000 sprite=0
id=0x740A flags=0x00C1 extra=0x0000 sprite=0
id=0x750A flags=0x00C1 extra=0x0000 sprite=0
id=0x760A flags=0x00C1 extra=0x0000 sprite=0
id=0x770A flags=0x00C1 extra=0x0000 sprite=0
id=0x780A flags=0x00C1 extra=0x0000 sprite=0
id=0x790A flags=0x00C1 extra=0x0000 sprite=0
id=0x7A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x7B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x7C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x7D0A flags=0x00C1 extra=0x0000 sprite=0
